Seller,offerType,Price,vehicleType,Registration_Year,gearbox,HorsePower,kilometer,fuelType,NotRepairedDamaged,RiskLevel
Private,Customer Offer,5500,SUV,2008,Manual,82,5000,Gasoline,No,Medium
Private,Customer Offer,890,Compact Car,2001,Manual,80,150000,Gasoline,No,Medium
Private,Customer Offer,9499,Limousine,2007,Automatic,95,30000,Gasoline,No,Medium
Private,Customer Offer,3500,Convertible,2003,Manual,109,125000,Gasoline,No,Medium
Private,Customer Offer,26900,Station Wagon,2011,Automatic,306,80000,Gasoline,No,Low
Private,Customer Offer,2350,Compact Car,2002,Manual,75,150000,Gasoline,No,Medium
Private,Customer Offer,10800,Bus,2012,Automatic,105,150000,Diesel,No,Low
Private,Customer Offer,6900,Station Wagon,2006,Manual,129,125000,Gasoline,No,Medium
Private,Customer Offer,3259,Station Wagon,2004,Manual,130,150000,Diesel,No,Medium
Private,Customer Offer,3000,Limousine,1998,Manual,110,100000,Unknown,No,High
Private,Customer Offer,3500,Compact Car,2003,Manual,140,150000,Diesel,No,Medium
Private,Customer Offer,3690,Unknown,2018,Automatic,279,150000,Unknown,No,Low
Private,Customer Offer,11900,SUV,2005,Automatic,200,150000,Hybrid,No,Medium
Private,Customer Offer,17990,Station Wagon,2015,Manual,105,5000,Diesel,No,Low
Private,Customer Offer,8500,Coupe,2004,Manual,192,125000,Gasoline,No,Medium
Private,Customer Offer,3100,Station Wagon,2003,Automatic,131,150000,Diesel,No,Medium
Private,Customer Offer,500,Compact Car,1993,Manual,55,150000,Gasoline,Unknown,High
Private,Customer Offer,1250,Limousine,1996,Manual,60,125000,Gasoline,No,High
Private,Customer Offer,1000,Limousine,1999,Manual,116,150000,Gasoline,Yes,High
Private,Customer Offer,7998,SUV,2011,Manual,86,125000,Gasoline,No,Low
Private,Customer Offer,2900,Compact Car,2004,Automatic,40,125000,Diesel,No,Medium
Private,Customer Offer,9400,Compact Car,2014,Manual,69,20000,Gasoline,No,Low
Private,Customer Offer,39499,SUV,2011,Automatic,245,125000,Diesel,No,Low
Private,Customer Offer,17900,SUV,2013,Manual,122,50000,Gasoline,No,Low
Private,Customer Offer,11900,Limousine,2013,Manual,140,30000,Gasoline,No,Low
Private,Customer Offer,990,Compact Car,2000,Manual,60,150000,Gasoline,No,High
Private,Customer Offer,1850,Limousine,2003,Manual,136,150000,Diesel,No,Medium
Private,Customer Offer,700,Station Wagon,1996,Manual,90,150000,Gasoline,No,High
Private,Customer Offer,950,Compact Car,2001,Manual,60,150000,Gasoline,No,Medium
Private,Customer Offer,4800,SUV,2006,Manual,129,150000,Diesel,Yes,Medium
Private,Customer Offer,5200,Station Wagon,2005,Manual,136,150000,Diesel,No,Medium
Private,Customer Offer,9900,Coupe,2006,Manual,218,150000,Gasoline,No,Medium
Private,Customer Offer,17200,Bus,2010,Manual,102,70000,Diesel,No,Medium
Private,Customer Offer,5500,Compact Car,2011,Manual,101,50000,Gasoline,Yes,Low
Private,Customer Offer,500,Compact Car,1998,Manual,60,125000,Gasoline,No,High
Private,Customer Offer,1299,Station Wagon,1998,Manual,90,150000,Diesel,No,High
Private,Customer Offer,1499,Compact Car,2003,Manual,58,150000,Gasoline,No,Medium
Private,Customer Offer,6250,Limousine,2009,Manual,122,150000,Gasoline,No,Medium
Private,Customer Offer,11700,Station Wagon,2008,Manual,140,125000,Diesel,No,Medium
Private,Customer Offer,4200,SUV,2003,Manual,115,100000,Diesel,Unknown,Medium
Private,Customer Offer,4950,Bus,2006,Manual,105,40000,Gasoline,No,Medium
Private,Customer Offer,4500,Station Wagon,2004,Manual,177,150000,Diesel,No,Medium
Private,Customer Offer,3600,Station Wagon,2006,Manual,121,150000,Diesel,No,Medium
Private,Customer Offer,20200,Convertible,2014,Manual,122,40000,Gasoline,No,Low
Private,Customer Offer,2200,Unknown,2016,Manual,90,150000,Diesel,No,Low
Private,Customer Offer,750,Compact Car,1999,Manual,54,150000,Gasoline,No,High
Private,Customer Offer,950,SUV,2003,Manual,94,125000,Gasoline,No,Medium
Private,Customer Offer,5500,Compact Car,2009,Manual,105,125000,Diesel,No,Medium
Private,Customer Offer,700,Compact Car,2000,Manual,58,150000,Gasoline,No,High
Private,Customer Offer,3700,Compact Car,2009,Manual,68,70000,Gasoline,No,Medium
Private,Customer Offer,3300,Station Wagon,2006,Manual,116,150000,Diesel,No,Medium
Private,Customer Offer,5500,Limousine,2007,Manual,90,150000,Gasoline,No,Medium
Private,Customer Offer,15500,Compact Car,2012,Automatic,122,50000,Gasoline,No,Low
Private,Customer Offer,1250,Coupe,1997,Automatic,140,150000,Gasoline,No,High
Private,Customer Offer,6800,Convertible,2008,Manual,140,150000,Diesel,No,Medium
Private,Customer Offer,600,Limousine,1992,Manual,150,150000,Gasoline,Unknown,High
Private,Customer Offer,30600,Limousine,2015,Manual,150,30000,Diesel,No,Low
Private,Customer Offer,16300,Limousine,2008,Automatic,232,150000,Diesel,No,Medium
Private,Customer Offer,590,Limousine,1997,Manual,150,150000,Gasoline,No,High
Private,Customer Offer,1299,Limousine,1999,Automatic,150,150000,Gasoline,Unknown,High
Private,Customer Offer,16499,Limousine,2009,Automatic,235,150000,Diesel,No,Medium
Private,Customer Offer,800,Limousine,1998,Manual,109,150000,Gasoline,No,High
Private,Customer Offer,1950,Compact Car,2003,Manual,58,150000,Gasoline,No,Medium
Private,Customer Offer,13490,Convertible,2011,Manual,122,80000,Gasoline,No,Low
Private,Customer Offer,3180,Compact Car,2005,Manual,75,150000,Diesel,Unknown,Medium
Private,Customer Offer,2500,Bus,2006,Manual,137,125000,Diesel,No,Medium
Private,Customer Offer,500,Station Wagon,1999,Manual,115,150000,Gasoline,No,High
Private,Customer Offer,950,Limousine,1999,Automatic,107,50000,Gasoline,No,High
Private,Customer Offer,5700,Compact Car,2010,Manual,95,40000,Gasoline,No,Medium
Private,Customer Offer,25500,Limousine,2013,Automatic,170,150000,Diesel,No,Low
Private,Customer Offer,33333,Coupe,1967,Automatic,261,125000,Gasoline,No,High
Private,Customer Offer,3699,Other,1988,Manual,112,90000,Gasoline,Unknown,High
Private,Customer Offer,2500,Compact Car,2003,Manual,69,90000,Gasoline,Unknown,Medium
Private,Customer Offer,9000,Bus,2011,Manual,69,40000,Gasoline,No,Low
Private,Customer Offer,10500,Bus,2006,Automatic,150,150000,Diesel,No,Medium
Private,Customer Offer,2000,Bus,2001,Manual,86,150000,Gasoline,No,Medium
Private,Customer Offer,3300,Limousine,2001,Manual,125,150000,Gasoline,No,Medium
Private,Customer Offer,13500,Limousine,2008,Automatic,177,150000,Diesel,No,Medium
Private,Customer Offer,2490,Station Wagon,2002,Automatic,143,150000,Gasoline,No,Medium
Private,Customer Offer,9500,Convertible,2008,Manual,116,150000,Gasoline,No,Medium
Private,Customer Offer,1600,Compact Car,2002,Manual,60,150000,Gasoline,No,Medium
Private,Customer Offer,1950,Bus,2006,Automatic,170,150000,Gasoline,No,Medium
Private,Customer Offer,5600,Compact Car,2010,Manual,73,90000,Gasoline,No,Medium
Private,Customer Offer,6850,Station Wagon,2012,Manual,70,50000,Gasoline,Unknown,Low
Private,Customer Offer,2750,Compact Car,2005,Manual,75,150000,Diesel,No,Medium
Private,Customer Offer,6500,Unknown,2017,Manual,60,125000,Unknown,Yes,Low
Private,Customer Offer,2098,Limousine,2000,Manual,110,150000,Diesel,No,High
Private,Customer Offer,1790,Station Wagon,2001,Manual,125,150000,Gasoline,No,Medium
Private,Customer Offer,2999,Limousine,1989,Manual,188,150000,Gasoline,No,High
Private,Customer Offer,1850,Limousine,2002,Manual,101,150000,Diesel,No,Medium
Private,Customer Offer,950,Compact Car,2000,Manual,75,150000,Gasoline,No,High
Private,Customer Offer,16000,Unknown,2018,Manual,140,40000,Gasoline,No,Low
Private,Customer Offer,8999,Limousine,2004,Automatic,232,150000,Diesel,No,Medium
Private,Customer Offer,1000,Compact Car,1996,Manual,45,150000,Gasoline,No,High
Private,Customer Offer,2450,Compact Car,2000,Manual,100,150000,Gasoline,No,High
Private,Customer Offer,1500,Limousine,1991,Automatic,75,80000,Gasoline,Unknown,High
Private,Customer Offer,1495,Unknown,2017,Manual,55,150000,Unknown,Unknown,Low
Private,Customer Offer,18950,Convertible,2009,Automatic,232,125000,Diesel,No,Medium
Private,Customer Offer,3400,Compact Car,2002,Manual,101,125000,Gasoline,No,Medium
Private,Customer Offer,2100,Compact Car,2000,Manual,60,125000,Gasoline,Unknown,High
Private,Customer Offer,1999,Limousine,2000,Manual,136,150000,Diesel,No,High
Private,Customer Offer,1600,Limousine,1999,Manual,136,150000,Gasoline,No,High
Private,Customer Offer,650,Limousine,1998,Manual,116,150000,Gasoline,No,High
Private,Customer Offer,9200,Station Wagon,2011,Manual,116,150000,Diesel,No,Low
Private,Customer Offer,9999,Bus,2010,Automatic,174,150000,Diesel,No,Medium
Private,Customer Offer,10900,Coupe,2010,Manual,116,90000,Diesel,No,Medium
Private,Customer Offer,999,Convertible,2002,Manual,109,5000,Gasoline,Unknown,Medium
Private,Customer Offer,2800,Unknown,1980,Manual,60,150000,Unknown,No,High
Private,Customer Offer,2200,Bus,2003,Manual,108,150000,Gasoline,No,Medium
Private,Customer Offer,1450,Station Wagon,1992,Manual,99,150000,Gasoline,No,High
Private,Customer Offer,4000,Station Wagon,2008,Manual,101,150000,Gasoline,No,Medium
Private,Customer Offer,700,Bus,2004,Manual,126,125000,Gasoline,Yes,Medium
Private,Customer Offer,1900,Limousine,2002,Manual,109,150000,Gasoline,No,Medium
Private,Customer Offer,2800,Station Wagon,2001,Manual,150,20000,Unknown,Unknown,Medium
Private,Customer Offer,14500,SUV,2005,Automatic,313,150000,Diesel,No,Medium
Private,Customer Offer,1200,Limousine,1998,Manual,75,150000,Gasoline,No,High
Private,Customer Offer,5900,Convertible,2007,Manual,120,100000,Gasoline,No,Medium
Private,Customer Offer,13500,Unknown,2018,Manual,180,150000,Unknown,No,Low
Private,Customer Offer,750,Compact Car,2001,Manual,75,90000,Gasoline,Yes,Medium
Private,Customer Offer,1400,Limousine,1997,Manual,140,150000,Gasoline,No,High
Private,Customer Offer,7200,SUV,2009,Manual,86,150000,Gasoline,No,Medium
Private,Customer Offer,6800,Station Wagon,2008,Manual,105,150000,Diesel,No,Medium
Private,Customer Offer,10650,Bus,2010,Manual,105,90000,Diesel,Unknown,Medium
Private,Customer Offer,5700,Limousine,2010,Manual,70,90000,Gasoline,No,Medium
Private,Customer Offer,4990,Limousine,2009,Manual,90,80000,Gasoline,No,Medium
Private,Customer Offer,10999,Limousine,2012,Manual,80,50000,Gasoline,Unknown,Low
Private,Customer Offer,11950,Limousine,2011,Manual,117,60000,Gasoline,No,Low
Private,Customer Offer,1750,Unknown,2018,Automatic,116,150000,Unknown,No,Low
Private,Customer Offer,17500,Bus,2013,Manual,105,70000,Diesel,No,Low
Private,Customer Offer,9980,SUV,2004,Manual,192,125000,Gasoline,No,Medium
Private,Customer Offer,1499,Station Wagon,1993,Manual,100,5000,Gasoline,Unknown,High
Private,Customer Offer,4999,Compact Car,2007,Manual,68,10000,Gasoline,No,Medium
Private,Customer Offer,1300,Limousine,2004,Automatic,256,150000,Gasoline,No,Medium
Private,Customer Offer,7300,Station Wagon,2007,Manual,150,150000,Diesel,No,Medium
Private,Customer Offer,1399,Station Wagon,1998,Automatic,150,150000,Gasoline,Unknown,High
Private,Customer Offer,6999,Limousine,2009,Manual,80,100000,Gasoline,No,Medium
Private,Customer Offer,500,Compact Car,2000,Manual,75,150000,Gasoline,No,High
Private,Customer Offer,5990,Bus,2006,Manual,105,150000,Gasoline,No,Medium
Private,Customer Offer,33950,Limousine,2015,Automatic,320,20000,Gasoline,No,Low
Private,Customer Offer,14500,Bus,2004,Manual,174,150000,Diesel,No,Medium
Private,Customer Offer,850,Station Wagon,1999,Manual,122,150000,Gasoline,No,High
Private,Customer Offer,15990,Station Wagon,2012,Manual,75,30000,Diesel,No,Low
Private,Customer Offer,4000,Bus,2011,Manual,101,150000,Diesel,No,Low
Private,Customer Offer,1750,Compact Car,2003,Manual,101,150000,Diesel,No,Medium
Private,Customer Offer,2890,Compact Car,2008,Manual,69,80000,Diesel,No,Medium
Private,Customer Offer,8000,Coupe,1980,Manual,218,150000,Gasoline,No,High
Private,Customer Offer,8799,Limousine,2007,Manual,150,150000,Diesel,No,Medium
Private,Customer Offer,10300,Convertible,2006,Manual,170,80000,Gasoline,No,Medium
Private,Customer Offer,1900,Bus,2002,Manual,116,150000,Gasoline,No,Medium
Private,Customer Offer,1000,Compact Car,1998,Manual,75,100000,Gasoline,No,High
Private,Customer Offer,1400,Unknown,2018,Manual,122,5000,Gasoline,No,Low
Private,Customer Offer,28900,Bus,2011,Manual,140,60000,Diesel,No,Low
Private,Customer Offer,800,Limousine,2000,Manual,75,150000,Gasoline,Yes,High
Private,Customer Offer,680,Compact Car,1996,Manual,54,150000,Gasoline,No,High
Private,Customer Offer,19900,SUV,2006,Automatic,345,150000,LPG,No,Medium
Private,Customer Offer,11250,Compact Car,2011,Manual,86,50000,Gasoline,No,Low
Private,Customer Offer,9200,Limousine,2006,Manual,241,150000,Gasoline,No,Medium
Private,Customer Offer,890,Limousine,1999,Manual,55,125000,Gasoline,No,High
Private,Customer Offer,3999,Station Wagon,2002,Manual,131,150000,Diesel,No,Medium
Private,Customer Offer,3500,Convertible,2001,Manual,136,125000,Gasoline,No,Medium
Private,Customer Offer,2700,Station Wagon,2003,Automatic,163,150000,Diesel,No,Medium
Private,Customer Offer,8900,Station Wagon,2004,Automatic,204,150000,Diesel,No,Medium
Private,Customer Offer,850,Compact Car,1997,Automatic,102,150000,Gasoline,No,High
Private,Customer Offer,7600,Limousine,2012,Manual,85,80000,Gasoline,Unknown,Low
Private,Customer Offer,3900,Coupe,1997,Manual,192,150000,Gasoline,No,High
Private,Customer Offer,900,Limousine,1995,Manual,102,150000,Gasoline,No,High
Private,Customer Offer,2200,Limousine,2001,Manual,170,150000,Gasoline,No,Medium
Private,Customer Offer,555,Compact Car,2001,Manual,58,150000,Gasoline,Yes,Medium
Private,Customer Offer,1599,Station Wagon,1999,Manual,150,150000,Diesel,No,High
Private,Customer Offer,9500,SUV,2010,Automatic,185,70000,Gasoline,No,Medium
Private,Customer Offer,1500,Unknown,2016,Manual,101,150000,Unknown,Yes,Low
Private,Customer Offer,2400,Limousine,1999,Manual,118,150000,Gasoline,No,High
Private,Customer Offer,1500,Limousine,1989,Manual,129,150000,Gasoline,Yes,High
Private,Customer Offer,12000,Station Wagon,2005,Automatic,270,100000,Gasoline,No,Medium
Private,Customer Offer,6300,Limousine,2006,Automatic,150,150000,Gasoline,No,Medium
Private,Customer Offer,12989,Station Wagon,2007,Manual,140,150000,Diesel,Yes,Medium
Private,Customer Offer,600,Limousine,1997,Manual,102,150000,Gasoline,No,High
Private,Customer Offer,3450,Limousine,2003,Automatic,170,150000,Gasoline,No,Medium
Private,Customer Offer,900,Station Wagon,1994,Manual,170,150000,Gasoline,Yes,High
Private,Customer Offer,22999,Bus,2002,Manual,151,150000,Diesel,No,Medium
Private,Customer Offer,1400,Compact Car,2001,Manual,75,150000,Gasoline,No,Medium
Private,Customer Offer,20677,Bus,2008,Automatic,174,150000,Diesel,No,Medium
Private,Customer Offer,14500,Limousine,2009,Manual,143,50000,Gasoline,No,Medium
Private,Customer Offer,3900,Compact Car,2007,Manual,69,90000,Gasoline,No,Medium
Private,Customer Offer,60000,SUV,2013,Automatic,435,40000,Gasoline,No,Low
Private,Customer Offer,19000,Convertible,2005,Manual,280,100000,Gasoline,No,Medium
Private,Customer Offer,23500,Station Wagon,2014,Automatic,175,20000,Diesel,No,Low
Private,Customer Offer,1399,Bus,2004,Manual,75,150000,Diesel,No,Medium
Private,Customer Offer,2500,Station Wagon,2001,Manual,102,150000,Gasoline,No,Medium
Private,Customer Offer,12500,Bus,2009,Manual,105,90000,Diesel,Unknown,Medium
Private,Customer Offer,1699,Convertible,1996,Manual,116,150000,Gasoline,No,High
Private,Customer Offer,26400,Limousine,2012,Automatic,170,70000,Diesel,No,Low
Private,Customer Offer,1100,Limousine,1992,Automatic,132,150000,Gasoline,No,High
Private,Customer Offer,6000,Bus,2011,Automatic,111,125000,Gasoline,No,Low
Private,Customer Offer,3000,Station Wagon,2006,Manual,140,150000,Diesel,No,Medium
Private,Customer Offer,2400,Station Wagon,2001,Automatic,170,150000,Diesel,Yes,Medium
Private,Customer Offer,1000,Station Wagon,1999,Manual,64,150000,Diesel,No,High
Private,Customer Offer,1150,Limousine,2005,Manual,103,150000,Gasoline,Unknown,Medium
Private,Customer Offer,3500,Compact Car,2007,Manual,64,125000,Gasoline,No,Medium
Private,Customer Offer,1500,Station Wagon,1997,Automatic,136,150000,Gasoline,No,High
Private,Customer Offer,7300,Compact Car,2012,Manual,86,40000,Gasoline,No,Low
Private,Customer Offer,1990,Limousine,1996,Manual,122,150000,Gasoline,No,High
Private,Customer Offer,2950,Limousine,2000,Manual,170,150000,Gasoline,Yes,High
Private,Customer Offer,5100,Limousine,2007,Manual,140,70000,Gasoline,No,Medium
Private,Customer Offer,1700,Compact Car,2000,Manual,50,150000,Gasoline,No,High
Private,Customer Offer,2399,Compact Car,2003,Manual,54,150000,Gasoline,No,Medium
Private,Customer Offer,999,Compact Car,2003,Manual,75,125000,Gasoline,Yes,Medium
Private,Customer Offer,4700,Limousine,2008,Manual,90,150000,Gasoline,No,Medium
Private,Customer Offer,700,Compact Car,2000,Unknown,50,150000,Gasoline,Unknown,High
Private,Customer Offer,8900,Convertible,2001,Manual,170,150000,Gasoline,No,Medium
Private,Customer Offer,6500,Station Wagon,2008,Manual,140,150000,Gasoline,No,Medium
Private,Customer Offer,3999,Limousine,2000,Manual,179,150000,Gasoline,No,High
Private,Customer Offer,19900,Convertible,2003,Automatic,306,125000,Gasoline,No,Medium
Private,Customer Offer,6699,Station Wagon,2008,Manual,109,60000,Gasoline,No,Medium
Private,Customer Offer,24850,Limousine,2012,Automatic,265,150000,Diesel,No,Low
Private,Customer Offer,4900,SUV,1999,Manual,80,150000,Gasoline,No,High
Private,Customer Offer,2800,Limousine,2005,Manual,140,150000,Diesel,Unknown,Medium
Private,Customer Offer,5900,Limousine,2007,Manual,90,150000,Diesel,No,Medium
Private,Customer Offer,600,Compact Car,1997,Manual,60,150000,Gasoline,No,High
Private,Customer Offer,11400,Unknown,2016,Automatic,105,40000,Diesel,Unknown,Low
Private,Customer Offer,4000,Other,1996,Manual,88,150000,Diesel,Unknown,High
Private,Customer Offer,12700,Coupe,2006,Automatic,231,150000,Diesel,No,Medium
Private,Customer Offer,1790,Station Wagon,1999,Manual,193,150000,Gasoline,No,High
Private,Customer Offer,3700,Convertible,2003,Automatic,61,60000,Gasoline,No,Medium
Private,Customer Offer,8500,Limousine,2007,Manual,136,150000,Diesel,No,Medium
Private,Customer Offer,1900,Limousine,1999,Manual,85,150000,Gasoline,No,High
Private,Customer Offer,10500,Station Wagon,2012,Manual,110,125000,Diesel,No,Low
Private,Customer Offer,3490,Bus,2001,Manual,125,150000,Gasoline,No,Medium
Private,Customer Offer,14800,SUV,2008,Automatic,140,90000,Diesel,No,Medium
Private,Customer Offer,5800,Compact Car,2009,Manual,95,70000,Gasoline,No,Medium
Private,Customer Offer,29900,Limousine,2013,Automatic,185,20000,Gasoline,No,Low
Private,Customer Offer,18900,Limousine,2013,Automatic,140,50000,Diesel,No,Low
Private,Customer Offer,2888,Station Wagon,2003,Manual,155,150000,Gasoline,No,Medium
Private,Customer Offer,6650,Compact Car,2009,Manual,90,80000,Gasoline,No,Medium
Private,Customer Offer,18500,Limousine,2012,Manual,143,80000,Diesel,No,Low
Private,Customer Offer,1900,Limousine,1990,Manual,75,150000,Diesel,No,High
Private,Customer Offer,990,Unknown,2018,Manual,60,150000,Gasoline,No,Low
